Text,Predicted Label,Probability,True Label,Example Text for True Label
Bi rastî jî ez heyranê wî me.,ind,0.43880996,sun,Osaka fu  Osaka si  Nishinari ku  Haginochaya  1-2-20
ଗ୍ରାମାଞ୍ଚଳ ବିକାଶ ପାଇଁ ଉଦ୍ଦିଷ୍ଟ କର୍ମ ନିଯୁକ୍ତ ଯୋଜନା ଏମଏସଏମଇ ଜରିଆରେ 60 ଲକ୍ଷ ଲୋକଙ୍କୁ ରୋଜଗାର ଯୋଗାଇ ଦିଆଯାଇଛି ।,bar,0.43856984,twi,Georgina Nkrumah Aboah (wɔ woo no June daa ɛtɔ so 2. Afe 1959) yɛ Ghana mmarahyɛ baguani a ogyina hɔ ma Asikuma-Odoben- Brakwa a ɛwɔ mfinfin mantam mu.
Pero na niquita huelis se toahui cati ya mijqui ihuehue más paquis sinta amo monamictis sempa  huan nimoilhuía Itonal Toteco nechmacatoc ni camanali cati nimechilhuía.,zul,0.43615082,kin,Ubwo bashyingiranwaga hari hari ibindi bipupe
Swadesh  Morris. (1950). Salish internal relationships. International Journal of American Linguistics  16  157—167.,vls,0.434569,ksh,Dobei driit hä sich och am schnellste vun alle nüng Planneete öm sich seleves  nämlich innerhalev vun nüng Stund un 55 Minutte.
Lindh naskis ye la 19ma di junio 1957 proxim Stockholm  en Enskede. En 1970 el koheris Social-demokratista yun-organizuro (SSU). En 1977 el elektesis municipala deputatino ed en 1982 parlamentano. Samayare el finis sua studii en Uppsala divenante jurisprudencisto. En 1984 el elektesis prezidantino dil SSU.,apc,0.43446165,acm,دق بقلبي دق شبعني عشق يا اول بشر حبيته صدق
Mwenda lubilu munena  nkashama dui mua kubanda (matuku onsu too)  wenda mu mayi  utumpika muntatshi mule ne kukoka ni bukole bupita bua muntu misangu itanu.,eng,0.43441957,enm,Samis hound schote i þe garite.
HECHOS 12:1717Akwa niaratre käkwe kada ketadre niebare Pedrokwe kisebti ietre  ye erere namanintre kwekbe jökrä angwane  ni Dänkienkwe tikaninteta ño abko niebare kwe. Yebti niebare krörö kwe: Kukwe nakaka ño tibtä  tikwe nini munye  ye erere munkwe nie jökrä Santiagoye amne ja mräkä tödekaka Jesubti mda mdaye arato  niebare kwe. Yebti kä mikaninkä kwe yete amne nikani kä mdabti ngitie Herodes ngäniene. Last Verse,ext,0.43353042,kea,Kel propi karu tradu di lugar di asidenti aprosimadamenti 12:00 GMT na mésmu dia.
"Di etimaliji a ""bizniz"" tai tu di stiet we onggl wan sumadi aar di uol sosayati bizi a du wok we praktical  we mek moni pan di maakit ahn we prafitebl.  Di torm ""bizniz"" av at liis chrii wie we it kiahn yuuz  bot it depen pan di skuop – dat a definetli wan wie fi yuuz it fi taak bout wan speshal aaganaizieshan; di jenaralaiz wie fi yuuz it fi taak bout wan speshal maakit sekta  ""di myuuzik bizniz"" an kompoun faam  laka agribizniz; an di braadis miinin we kova aal a di aktivitidem we di gudz ahn sorvis komyuuniti soplayadem du. Bot  di egzak definishan a bizniz  laka eniting els ina di filasafi a bizniz  ha fi du wid dibiet ahn di kompleksiti a difrentdifrent miinin.",ast,0.4322574,arg,Finalment  Atena le recibe en l'acropoli d'Atenas y organiza un chudicio formal d'o caso debant d'o Areopago  un tribunal formau por dotze chueces aticos.
D’Blagette vo de letschte Johr wärde Schuld dra sy.,mlg,0.43068612,tgk,«Пойтахт» бизнес маркази бизнес-музокаралар  конференциялар ва тақдимотларни ўтказиш учун жуда мос келади. Компаниямиз ушбу кўп қаватли бинода қулай шароит яратиш учун яхшигина тер тўкди. [ads_hr hr_style=»hr-solid»] «Пойтахт» бизнес-маркази пойтахтдаги энг муҳим бизнес объектларидан биридир. Бу 12-қаватли кўркам бино Мустақиллик майдони ёнгинасида қурилгандир. Бизнес марказининг инфратузилмасида офислар  кўп мақсадли конференц-заллар  меҳмонхона  ресторан  тренажер зали  фитнесс клуби  […]
"Eee cara gent..i l'eve vist mè pare 'ma l'era ""andante""! E a l'ha mantnù la paròla     nen mach  a l'ha mename findi a San Bernard che chiel ciamava la ""Capital ëd Sërvasca""...pa na bala nèh...pa na bala!-",bos,0.43060672,hbs,Како пише Велт  немачка организација Про асил која помаже избеглицама такође је упозорила на „прљав посао на рачун људских права“. Споразим с Турском постаће знак подршке „нехуманој политици“ Ердофана и „моралног банкротства“ Европе  изјавили су чланови ове организације.
Япэм щыгъуэ урыс документхэм хыр цIэ Iэджэуи иратхэт. 1853 гъэ хухъу хым нэхъыщхьэу зэрыреджэтэр Мурманск хыкIэт.,eng,0.4285731,uig,پورت خېىدېنCity in Alaska  United States
"Atëherë unë shkova në shtëpinë e Shemajahut   birit të Delajahut   që ishte bir i Mehetabeelit   që ishte mbyllur aty brenda ; ai më tha : "" Takohemi bashkë në shtëpinë e Perëndisë   brenda tempullit   dhe",tyv,0.42821646,udm,1929 — Николай Чувыгин  Удмуртиысь театровед  режиссёр  драматург  актёр но публицист.
Porque jitzan ja aluman‑Dios soc ja rey jumasa huas sc'ana oj yile ja jas huanex yiljeli pero mi yilahue. Huas sc'ana oj yabye ja jastal huanex yabjeli pero mi yabye  xchi ja Jesusi.,vls,0.42754695,hrx,Der-ich mol fun deim Brod abbeise?
Domethënë po më thoni se ka Vizitorë të cilët janë pjestar të Kolonës së Pestë?,nya,0.4254066,scn,amaru cu sia fa supraniari …………..lustru di paradisu nun nni vidi
Zo so ake mbi   lo ke nga Babâ ti mbi .,mlt,0.4249332,scn,amaru cu sia fa supraniari …………..lustru di paradisu nun nni vidi
Подсјетио је да у овом пројекту већ три године учествује Министарство рада и борачко-инвалидске заштите РС заједно са општином Невесиње  Министарством спољних послова Србије  војвођанским секретаријатом за привреду  Борачком организацијом општине Невесиње и Удружењем Херцеговаца у Србији.,glg,0.42441177,eus,Kaiko ontzia hartuta  hor joan gara bi txikiekin Santa Klarara.
Горохівскый район є район на Українї у Волиньскій области.,nch,0.4199803,quh,Dioska camachiwanchej sumajta jap'icunanchejta Jesucristo paypa ajllaska Wawan caskanta. Nokanchejpurataj munanacunanchej tiyan camachiwaskanchejmanjina.
Потпуно сам сама на свом меденом месецу.,bjn,0.41906598,pam,Pangeran Djakalan  kang sinebat  Pangeran Sedanglaoetan  kang sirane hing Moendoe lan Iboeneki  Rarapi pon ning  kana  boja wonten tadakaning woeri  doepi kang mrenah hing tedakanira  poenika kang mijos  saking Padjadjaran waoe.
mi kute e ni: jan Ton li jo e oko wan pi kiwen lukin.,lin,0.41508192,ace,Meunasah Hagu di Keucamatan Baktiya Barat  Acèh Barôh
O volumen d'agua entibata ye de 8.400 km³.,bsb,0.41355315,nds,Hier wurr Düörpm 1817 Sitt vun en Landkreis binnerhalv vun den Regeerungsbezirk Arnsbarg  ut de Düörpm 1875 as Immediatstadt (Stadtkreis) utscheeden dee.
Chican ba huax huajyei  quechan xchole huax yaahue yi huocol ja smojei.,ary,0.41211203,aze,"Qafqazda ilk uşaq məsləhətxanası  süd məhsulları (""Süd damcısı"") mətbəxi (fəhlə rayonları olan Bayılda və Sabunçuda filialı var idi) təşkil etmişdir."
To release the shutter  press the shutter button again.,afb,0.4102695,ajp,ليش ي جماعة  البرامج الكوميدية والمقالب والهبل هذا بنتشر برمضان..؟؟
Darahanove (Ukraina-gí: ) sī chi̍t ê tī Ukraina Kiōng-hô-kok Sumy Chiu Nedryhailiv Koān ê chng-thâu (selo).,hrv,0.4099794,hbs,Како пише Велт  немачка организација Про асил која помаже избеглицама такође је упозорила на „прљав посао на рачун људских права“. Споразим с Турском постаће знак подршке „нехуманој политици“ Ердофана и „моралног банкротства“ Европе  изјавили су чланови ове организације.
"Htiˬ nah lehˇ phaˇ keuˆ  laˇ naˇ  aˬ khuiˬ-aˬ  ""Aˬ nyiˇ aˇ miˇ-oˇ  iˬ nah-aˬ  nawˇ iˇ khahˇ-ahˇ jawˇ yaꞈ-awˬ"" lehˇ ehˇ-awˇ aˬ yawꞈ htiˬ mawˇ tehꞈ-ehˇ dzaˇ poˆ-iˇ-euˬ meh.",ary,0.40730906,som,نداء عاجل من قطر إلى السعودية والإمارات والبحرين ومصر !!!
Mint minden diétának  az Atkins diétának is vannak előnyei  illetve hátrányai.,sna,0.40702122,pam,Pangeran Djakalan  kang sinebat  Pangeran Sedanglaoetan  kang sirane hing Moendoe lan Iboeneki  Rarapi pon ning  kana  boja wonten tadakaning woeri  doepi kang mrenah hing tedakanira  poenika kang mijos  saking Padjadjaran waoe.
Bunda olar Polshani bo'lip almaqshi boldi.,oss,0.40563795,pcd,Guitare et Musique  liméro 2  Join - Juilet Eut 1955
པརཀ་ ཌེསི་ ལའུ་རེན་ཊིཌི།,cat,0.40562806,ina,Illes lancea un nove producto al mercato.
Di Bombardier Traxx P140 DE ME es en dieselelektrisk Lokomotiiwi fan Bombardier Transportation.,spa,0.39985067,ast,Un purista del bon vistir  dizse que amonestó al primer ministru  lord Salisbury  por llevar los pantalones de miembru del Trinity House cola chaqueta del Conseyu Priváu.
1. Krogt P. Periodic table of elements 2010  https://www.adelibra.com/2021/06/screenshot-samsung-galaxy-a32.html,tah,0.39606017,bar,1995 Im großn Hangar vom Flughofn Hörsching (bei Linz) hod ma des 50 jaarige Juwileum vo de Oberösterreichischen Nachrichten gfeiat.
Слерге бичип турум   адалар   нениҥ учун дезе бажынаҥ ала Бар Болгонды билип алдыгар .,bjn,0.39521164,ban,Ponsel ini rencananya akan diluncurkan pada 24 September ini.
પરંતુ હું નથી માનતો કે તેના લીધે અમારી નાણાકીય કામગીરી પર અસર પડશે  કારણ કે તે બાબત હકીકત છે કે સમગ્ર ઉદ્યોગમાં ક્ષમતામાં ઘટાડો થયો છે અને અમને લાગે છે કે આંતરરાષ્ટ્રીય અને સ્થાનિક બજારોમાં રજાઓની સીઝન મજબૂત રહેશે.,tah,0.39461544,pcd,Guitare et Musique  liméro 2  Join - Juilet Eut 1955
nyanhan ẹfan a  hụn o kunni nẹdi ẹnyi kanị wụ Ebraham ogẹn o gi kwe ẹ nkwa —,cos,0.39434782,hat,Jacket vintage Ventex Adidas size L
Padahal imam-imam mazhab yang empat tidak pernah menyatakan demikian!,afb,0.3914241,apc,@Ranooma91 عسيرة هي الاغنية حسيت تويتر بالابيض والاسود 😂 وشوية تشويش
Okukwata lika ovikwata vitẽla akwῖ l’eceya v’eteke  olofeka vyalwa kavatẽlele okupitῖla k’elivava lyavelapo.,ind,0.38888475,mad,Klik ganda NoRecycleFiles dan masukkan angka 1 pada Value Data.
Көвүрүгнү кежери төлевирлиг  чадаг улус кежерин хораан  чүге дизе көвүрүглен улус үргүлчү шурап  боттарының амы-тынынга четтинип турганнар.,kab,0.3881194,isl,I n nágrenni við nokkrum stöðum ég gæti bara hvarf  synda hér og í Bandaríkjunum.
عماد الدین 1085ء چ قاسم الدولہ ابو سعید دے گھر جمئیا جہڑا سلجوقی سلطان ملک شاہ اول دی حکومت چ حلب دا گورنر سی ۔ 1094ء چ بغاوت دے الزام چ اس دے پیؤ دا سر لاہ دتا گئیا جس دے مگروں عماد الدین موصل دے گورنر دے گھر پلئیا ۔ عماد 1127ء چ موصل تے 1128ء چ حلب دا اتابق بنئیا تے دوناں شہراں نوں اپنے اقتدار چ لے آئیا ۔,som,0.3860122,ajp,ليش ي جماعة  البرامج الكوميدية والمقالب والهبل هذا بنتشر برمضان..؟؟
Anu mudi ngondu utua dingenga pa buloba  dilela maree  kemudi Milky Way wenza bukola pa galaxie Sagittaire.,zsm,0.3846458,msa,Untuk memperluas stasiun jaringan di seluruh daerah  PT Indosiar Visual Mandiri merencanakan akan mendirikan Indosiar Batam Televisi yang cakupan siarannya lokal. Dalam kaitan itu  Indosiar Batam Televisi mengajukan ijin penyelenggaraan penyiaran yang diawali dengan Evaluasi Dengar Pendapat.
Ra̱j i c'acharel re' ma' riban ta wo' haj wilic rik'or i niC'uhbal   re're' ma' ti' ta quiric'raj eh re' c'uhbal xnik'or aweh tak ma' xa pa nic'ux ta xchalic   ar la' xchalic ru̱c' i wAja̱w re' xtak'anic cho wi̱n .,srp,0.3833671,hbs,Како пише Велт  немачка организација Про асил која помаже избеглицама такође је упозорила на „прљав посао на рачун људских права“. Споразим с Турском постаће знак подршке „нехуманој политици“ Ердофана и „моралног банкротства“ Европе  изјавили су чланови ове организације.
"malli jsir l-att tat-tlaqqigħ   ukoll jekk dan it-tlaqqigħ j ibqa’ mingħajr effett; u ""tagħti għar-refgħa"" jfisser skont dan ta’ hawn fuq;",sco,0.38050053,epo,Ekzemple  la ĝenerala kvantuma stato de sistemo de N bosonoj estas skribita kiel
Atom energetikasining mamlakatimizni elektr energiyasi bilan taʼminlash jarayoniga kiritish tobora koʻpayib borayotgan aholini elektr energiya bilan barqaror taʼminlashga qaratilgan .,acm,0.38013098,apc,@Ranooma91 عسيرة هي الاغنية حسيت تويتر بالابيض والاسود 😂 وشوية تشويش
Bena Iehova ese Kanaan taudia edia tano ai baine hakaumu vareai  e gwau henimu hamata bona senemu e gwau henidia hamata heḡereḡerena  bona baine henimu ,hrv,0.3787848,pol,Odpowiedzialność osobista personelu w stosunku do SATCEN-u podlega właściwym przepisom  które mają zastosowanie do personelu SATCEN-u.
Ti xa jac sc'ujole ja snebuman jumasa que ja' ni ja Juan huan staajel ti' ja Jesusi  pero ja' ni ja Juan ja ma' huax yaa bautismo ajyi.,ary,0.37868223,apc,@Ranooma91 عسيرة هي الاغنية حسيت تويتر بالابيض والاسود 😂 وشوية تشويش
Di laagau deelaa dono hadinga ai i mua di dudu di maa gii wele . Dolomeenei di ahi guu dudu di maa gii hai di malala   gu dono hadinga ai . ”,ton,0.37809697,rap,NEG.PFV obtain yet NUM one thing
Jayuj huax cala huabyex  cuando huaxa c'umanex ja Diosi  c'anahuic yi ja jas huaxa c'anahuexi. Ja yeni oj ni yaa huilexa. Mi lom xa huaahuex can ja sc'anjel yii. T'ilan oj aajuc ahuilex. Jaman c'a ja hua tiexi  oj ni ataex ja jas huaxa c'anahuexi.,hsb,0.3780681,que,Larga qucha icha Hatun qucha (kastilla simipi: Laguna Larga) nisqaqa Buliwya mama llaqtapi huk qucham  Beni suyupi  Marbán pruwinsyapi  San Andrés munisipyupi.
我们囚犯 楼顶上的一些看守 ,bsb,0.37555075,jav,Ora susah adoh-adoh Wahyu wis bisa ngajak Parna.
Huajca ¿para ten amo tijtasojtac mohuampo cati nechtequipanohua mohuaya quej na nimitztasojtac?',fur,0.37405053,kea,Kel propi karu tradu di lugar di asidenti aprosimadamenti 12:00 GMT na mésmu dia.
Usı faktorlardın' barlıg'ı islep shıg'arıwg'a tikkeley ta'sir ko'rsetedi. Bul bolsa  ekonomikalıq o'siwdin' perspektivaların belgilewde islep shıg'arıw funktsiyalarınan ken' paydalanıw imkaniyatın beredi. Ekonomikalıq o'siwge ma'mlekettin' salıq sisteması da sezilerli da'rejede ta'sir etedi. Salıqqa tartıw stavkaların kemeytiw ha'm amortizatsiyag'a ajıratpalardın' o'simge qaray o'zgeriwi investitsiyalar ko'lemin ko'beytedi ha'm sol arqalı ekonomikalıq o'simdi xoshametleydi. Sotsiallıq ha'm ekologiyalıq mashqalalar ku'sheygen son'g'ı jıllarda derlik barlıq ma'mleketlerde ekonomikalıq o'siwge en' aldı menen' xalıqtın' abadanshshıg'ın ta'miyinlewdin' sha'rti sıpatında qaralmaqta.,sco,0.37396413,cbk,"In 1994  Eddie Garcia starred in a film biography of Climaco  ""Mayor Cesar Climaco""  produced by Seiko Films."
